path;chunks
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-1248_20190923-173321_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.701905, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.4354618, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.60368806, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.6129532, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.28890893, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.42460537, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.20011108, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.06158734, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.015887892, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.16488917, 'number': 10}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-20_20190925-193935_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.05991276, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.03721428, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.06802924, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.009067277, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.11494276, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.09375676, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.18105118, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.0804665, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.009181713, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.0406718, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.020241208, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.081727535, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.077713646, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.040298436, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.05153051, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.010604557, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.025124038, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.013084627, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.03654904, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.07337719, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.13295549, 'number': 21}, {'from': 315000, 'to': 330000, 'aggr_level': 0.14596629, 'number': 22}, {'from': 330000, 'to': 345000, 'aggr_level': 0.04868988, 'number': 23}, {'from': 345000, 'to': 360000, 'aggr_level': 0.06730462, 'number': 24}, {'from': 360000, 'to': 375000, 'aggr_level': 0.07536518, 'number': 25}, {'from': 375000, 'to': 390000, 'aggr_level': 0.065324515, 'number': 26}, {'from': 390000, 'to': 405000, 'aggr_level': 0.09484822, 'number': 27}, {'from': 405000, 'to': 420000, 'aggr_level': 0.024520975, 'number': 28}, {'from': 420000, 'to': 435000, 'aggr_level': 0.1337812, 'number': 29}, {'from': 435000, 'to': 450000, 'aggr_level': 0.0028459255, 'number': 30}, {'from': 450000, 'to': 465000, 'aggr_level': 0.06367795, 'number': 31}, {'from': 465000, 'to': 480000, 'aggr_level': 0.004356297, 'number': 32}, {'from': 480000, 'to': 495000, 'aggr_level': 0.008583712, 'number': 33}, {'from': 495000, 'to': 510000, 'aggr_level': 0.061936498, 'number': 34}, {'from': 510000, 'to': 525000, 'aggr_level': 0.13052596, 'number': 35}, {'from': 525000, 'to': 540000, 'aggr_level': 0.018435102, 'number': 36}, {'from': 540000, 'to': 555000, 'aggr_level': 0.015124886, 'number': 37}, {'from': 555000, 'to': 570000, 'aggr_level': 0.13250439, 'number': 38}, {'from': 570000, 'to': 585000, 'aggr_level': 0.053000122, 'number': 39}, {'from': 585000, 'to': 600000, 'aggr_level': 0.03043747, 'number': 40}, {'from': 600000, 'to': 615000, 'aggr_level': 0.101847164, 'number': 41}, {'from': 615000, 'to': 630000, 'aggr_level': 0.005145807, 'number': 42}, {'from': 630000, 'to': 645000, 'aggr_level': 0.022816487, 'number': 43}, {'from': 645000, 'to': 660000, 'aggr_level': 0.0016125602, 'number': 44}, {'from': 660000, 'to': 675000, 'aggr_level': 0.0016627107, 'number': 45}, {'from': 675000, 'to': 690000, 'aggr_level': 0.15766795, 'number': 46}, {'from': 690000, 'to': 705000, 'aggr_level': 0.005123456, 'number': 47}, {'from': 705000, 'to': 720000, 'aggr_level': 0.01555777, 'number': 48}, {'from': 720000, 'to': 735000, 'aggr_level': 0.009575366, 'number': 49}, {'from': 735000, 'to': 750000, 'aggr_level': 0.010897302, 'number': 50}, {'from': 750000, 'to': 765000, 'aggr_level': 0.013426024, 'number': 51}, {'from': 765000, 'to': 780000, 'aggr_level': 0.123476215, 'number': 52}, {'from': 780000, 'to': 795000, 'aggr_level': 0.017784338, 'number': 53}, {'from': 795000, 'to': 810000, 'aggr_level': 0.05054059, 'number': 54}, {'from': 810000, 'to': 825000, 'aggr_level': 0.02090274, 'number': 55}, {'from': 825000, 'to': 840000, 'aggr_level': 0.1018304, 'number': 56}, {'from': 840000, 'to': 855000, 'aggr_level': 0.038206536, 'number': 57}, {'from': 855000, 'to': 870000, 'aggr_level': 0.005296139, 'number': 58}, {'from': 870000, 'to': 885000, 'aggr_level': 0.067536965, 'number': 59}, {'from': 885000, 'to': 900000, 'aggr_level': 0.0369294, 'number': 60}, {'from': 900000, 'to': 915000, 'aggr_level': 0.08690408, 'number': 61}, {'from': 915000, 'to': 930000, 'aggr_level': 0.044273518, 'number': 62}, {'from': 930000, 'to': 945000, 'aggr_level': 0.020400746, 'number': 63}, {'from': 945000, 'to': 960000, 'aggr_level': 0.04776232, 'number': 64}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-1087_20190924-182242_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.4988398, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.11489402, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.04576623, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.20002328, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.13126792, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.031166887, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.08197272, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.04849587, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.10653033, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.1336449, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.079689436, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.033420946, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.028274914, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.10284587, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.11001882, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.053955235, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.052470863, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.13001567, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.0806974, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.034477897, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.059903335, 'number': 21}, {'from': 315000, 'to': 330000, 'aggr_level': 0.08262919, 'number': 22}, {'from': 330000, 'to': 345000, 'aggr_level': 0.013394542, 'number': 23}, {'from': 345000, 'to': 360000, 'aggr_level': 0.093363084, 'number': 24}, {'from': 360000, 'to': 375000, 'aggr_level': 0.0102187, 'number': 25}, {'from': 375000, 'to': 390000, 'aggr_level': 0.027059497, 'number': 26}, {'from': 390000, 'to': 405000, 'aggr_level': 0.0543403, 'number': 27}, {'from': 405000, 'to': 420000, 'aggr_level': 0.1497718, 'number': 28}, {'from': 420000, 'to': 435000, 'aggr_level': 0.011432863, 'number': 29}, {'from': 435000, 'to': 450000, 'aggr_level': 0.017297655, 'number': 30}, {'from': 450000, 'to': 465000, 'aggr_level': 0.023018073, 'number': 31}, {'from': 465000, 'to': 480000, 'aggr_level': 0.080471694, 'number': 32}, {'from': 480000, 'to': 495000, 'aggr_level': 0.03341606, 'number': 33}, {'from': 495000, 'to': 510000, 'aggr_level': 0.032258987, 'number': 34}, {'from': 510000, 'to': 525000, 'aggr_level': 0.048117623, 'number': 35}, {'from': 525000, 'to': 540000, 'aggr_level': 0.059596185, 'number': 36}, {'from': 540000, 'to': 555000, 'aggr_level': 0.008774125, 'number': 37}, {'from': 555000, 'to': 570000, 'aggr_level': 0.0229494, 'number': 38}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-1080_20190924-174633_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.05101672, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.008915739, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.010919683, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.02923004, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.10532474, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.58912355, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.34935197, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.14380993, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.057402022, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.101726785, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.044727225, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.3442499, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.244696, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.16855602, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.05829476, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.20977022, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.035887398, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.00558999, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.13971725, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.19820696, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.15799294, 'number': 21}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-371_20190924-180112_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.22109513, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.22029926, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.13755232, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.23736475, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.15405327, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.48546815, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.45065412, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.7837989, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.19032808, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.27661076, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.35680827, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.33954442, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.24175338, 'number': 13}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-420_20190923-173110_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.3824163, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.114709616, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.1693572, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.19896547, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.27407455, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.31080526, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.14024182, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.11364342, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.05020805, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.34235248, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.09758767, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.20280345, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.20057355, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.2546951, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.16567017, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.19203797, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.15193722, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.14828403, 'number': 18}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-850_20190924-201517_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.112306215, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.14531262, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.113222465, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.11966913, 'number': 4}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-620_20190924-195414_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.7121868, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.74703693, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.32908946, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.51594675, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.66197497, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.5629376, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.37051314, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.50840056, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.47491455, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.24452265, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.46459606, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.21144629, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.4659891, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.3413957, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.28131515, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.5868977, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.351618, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.34929323, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.71506125, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.5227922, 'number': 20}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-775_20190923-180444_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.46271056, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.09382261, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.23298433, 'number': 3}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-748_20190924-174204_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.1397998, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.19777739, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.12800068, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.14950944, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.09202869, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.2992724, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.058159206, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.077633016, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.15995668, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.4475813, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.15891232, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.09086467, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.11762985, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.07789396, 'number': 14}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-1244_20190924-172412_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.12101453, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.07343941, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.07781831, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.004933328, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.009010452, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.02717391, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.1989922, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.15952806, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.13143882, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.19579306, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.12112978, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.039145574, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.09434756, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.072199926, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.17984602, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.24595337, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.13800955, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.08932081, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.055719227, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.12520072, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.17373356, 'number': 21}, {'from': 315000, 'to': 330000, 'aggr_level': 0.06812778, 'number': 22}, {'from': 330000, 'to': 345000, 'aggr_level': 0.21981649, 'number': 23}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-937_20190923-182815_speech.mp3;[]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-1224_20190925-193214_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.27733803, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.28717804, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.17119968, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.36884934, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.19294235, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.09083009, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.36971018, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.49612522, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.24263471, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.29903, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.5539089, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.5218364, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.34712666, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.46183276, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.22885971, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.11491074, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.17076816, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.18468906, 'number': 18}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-978_20190925-185317_speech.mp3;[]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-921_20190925-185654_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.14810386, 'number': 1}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-909_20190923-174708_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.037339523, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.098306626, 'number': 2}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-913_20190924-173829_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.1029787, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.01503729, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.09837576, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.027659906, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.057928104, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.058858015, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.04876897, 'number': 7}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-956_20190924-200846_speech.mp3;[]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-828_20190924-193740_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.0046927165, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.047667176, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.034866396, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.08508803, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.034685917, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.056926172, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.018476201, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.028935567, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.13398802, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.08427553, 'number': 10}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-674_20190924-184328_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.18667504, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.22952545, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.29346117, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.2297286, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.18040419, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.14452258, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.2802788, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.33236185, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.18366636, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.27220896, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.33912632, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.28218022, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.09056675, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.0950728, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.2429149, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.21827912, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.24503154, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.21731217, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.095839255, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.0918267, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.09071549, 'number': 21}, {'from': 315000, 'to': 330000, 'aggr_level': 0.3913214, 'number': 22}, {'from': 330000, 'to': 345000, 'aggr_level': 0.2985912, 'number': 23}, {'from': 345000, 'to': 360000, 'aggr_level': 0.16314882, 'number': 24}, {'from': 360000, 'to': 375000, 'aggr_level': 0.13039659, 'number': 25}, {'from': 375000, 'to': 390000, 'aggr_level': 0.2580239, 'number': 26}, {'from': 390000, 'to': 405000, 'aggr_level': 0.054465912, 'number': 27}, {'from': 405000, 'to': 420000, 'aggr_level': 0.14483047, 'number': 28}, {'from': 420000, 'to': 435000, 'aggr_level': 0.12831399, 'number': 29}, {'from': 435000, 'to': 450000, 'aggr_level': 0.29631054, 'number': 30}, {'from': 450000, 'to': 465000, 'aggr_level': 0.26522902, 'number': 31}, {'from': 465000, 'to': 480000, 'aggr_level': 0.21128055, 'number': 32}, {'from': 480000, 'to': 495000, 'aggr_level': 0.13963698, 'number': 33}, {'from': 495000, 'to': 510000, 'aggr_level': 0.2546446, 'number': 34}, {'from': 510000, 'to': 525000, 'aggr_level': 0.13856313, 'number': 35}, {'from': 525000, 'to': 540000, 'aggr_level': 0.26149178, 'number': 36}, {'from': 540000, 'to': 555000, 'aggr_level': 0.14579429, 'number': 37}, {'from': 555000, 'to': 570000, 'aggr_level': 0.7951773, 'number': 38}, {'from': 570000, 'to': 585000, 'aggr_level': 0.38453913, 'number': 39}, {'from': 585000, 'to': 600000, 'aggr_level': 0.11399089, 'number': 40}]
